id,adis_visita_id,adis_especies_dispersante_id,numero,observaciones,distancia,desplazamiento,created_at,updated_at,the_geom,accuracy
33147,1192,61,1,,126,20,2015-09-13 14:00:33.143566,2015-09-13 14:00:33.143566,,
33148,1192,49,1,,1830,5,2015-09-13 14:00:33.145541,2015-09-13 14:00:33.145541,,
33149,1192,50,1,,2433,20,2015-09-13 14:00:33.147487,2015-09-13 14:00:33.147487,,
33150,1192,50,12,,126,5,2015-09-13 14:00:33.149504,2015-09-13 14:00:33.149504,,
33151,1192,12,4,,149,20,2015-09-13 14:00:33.151442,2015-09-13 14:00:33.151442,,
33152,1192,65,1,,2500,40,2015-09-13 14:00:33.153384,2015-09-13 14:00:33.153384,,
33153,1192,50,3,,1911,5,2015-09-13 14:00:33.155353,2015-09-13 14:00:33.155353,,
33154,1192,12,4,,96,40,2015-09-13 14:00:33.157276,2015-09-13 14:00:33.157276,,
33155,1192,12,1,,84,5,2015-09-13 14:00:33.159208,2015-09-13 14:00:33.159208,,
33156,1192,36,1,,2140,5,2015-09-13 14:00:33.161117,2015-09-13 14:00:33.161117,,
33157,1192,50,1,,1940,20,2015-09-13 14:00:33.163043,2015-09-13 14:00:33.163043,,
33158,1192,49,1,,1553,20,2015-09-13 14:00:33.164983,2015-09-13 14:00:33.164983,,
33159,1192,50,1,,1094,20,2015-09-13 14:00:33.166882,2015-09-13 14:00:33.166882,,
33160,1192,49,1,,1960,5,2015-09-13 14:00:33.168857,2015-09-13 14:00:33.168857,,
33161,1192,65,1,,2433,20,2015-09-13 14:00:33.170773,2015-09-13 14:00:33.170773,,
33162,1192,37,1,,96,20,2015-09-13 14:00:33.172727,2015-09-13 14:00:33.172727,,
33163,1192,50,1,,108,20,2015-09-13 14:00:33.174607,2015-09-13 14:00:33.174607,,
33164,1192,80,2,,817,20,2015-09-13 14:00:33.17649,2015-09-13 14:00:33.17649,,
33165,1192,50,1,,1189,40,2015-09-13 14:00:33.178347,2015-09-13 14:00:33.178347,,
33166,1192,49,1,,495,40,2015-09-13 14:00:33.180237,2015-09-13 14:00:33.180237,,
33167,1192,65,5,,1222,5,2015-09-13 14:00:33.182131,2015-09-13 14:00:33.182131,,
33168,1192,33,1,,149,20,2015-09-13 14:00:33.184025,2015-09-13 14:00:33.184025,,
33169,1192,61,1,,741,20,2015-09-13 14:00:33.185914,2015-09-13 14:00:33.185914,,
33170,1192,65,1,,1413,20,2015-09-13 14:00:33.187772,2015-09-13 14:00:33.187772,,
33171,1192,49,1,,195,5,2015-09-13 14:00:33.189673,2015-09-13 14:00:33.189673,,
33172,1192,61,1,,930,5,2015-09-13 14:00:33.199627,2015-09-13 14:00:33.199627,,
33173,1192,49,1,,624,20,2015-09-13 14:00:33.201497,2015-09-13 14:00:33.201497,,
33174,1192,70,1,,2500,5,2015-09-13 14:00:33.203371,2015-09-13 14:00:33.203371,,
33175,1192,38,1,,694,40,2015-09-13 14:00:33.205279,2015-09-13 14:00:33.205279,,
33176,1192,38,1,,226,20,2015-09-13 14:00:33.207119,2015-09-13 14:00:33.207119,,
33177,1192,38,1,,1189,40,2015-09-13 14:00:33.307927,2015-09-13 14:00:33.307927,,
33178,1192,64,3,,827,5,2015-09-13 14:00:33.319093,2015-09-13 14:00:33.319093,,
33179,1192,61,1,,1222,5,2015-09-13 14:00:33.321117,2015-09-13 14:00:33.321117,,
33180,1192,16,1,,1553,40,2015-09-13 14:00:33.323146,2015-09-13 14:00:33.323146,,
33181,1192,38,1,,1320,40,2015-09-13 14:00:33.325163,2015-09-13 14:00:33.325163,,
33182,1192,50,1,,2338,20,2015-09-13 14:00:33.327204,2015-09-13 14:00:33.327204,,
33183,1192,63,1,,1500,5,2015-09-13 14:00:33.329316,2015-09-13 14:00:33.329316,,
33184,1192,31,1,,418,5,2015-09-13 14:00:33.331311,2015-09-13 14:00:33.331311,,
33185,1192,16,1,,1000,5,2015-09-13 14:00:33.333322,2015-09-13 14:00:33.333322,,
33186,1192,61,1,,741,5,2015-09-13 14:00:33.335348,2015-09-13 14:00:33.335348,,
33187,1192,49,1,,589,40,2015-09-13 14:00:33.337355,2015-09-13 14:00:33.337355,,
33188,1192,64,6,,911,5,2015-09-13 14:00:33.339322,2015-09-13 14:00:33.339322,,
33189,1192,33,2,,96,20,2015-09-13 14:00:33.341297,2015-09-13 14:00:33.341297,,
33190,1192,36,1,,84,5,2015-09-13 14:00:33.343246,2015-09-13 14:00:33.343246,,
33191,1192,65,1,,827,40,2015-09-13 14:00:33.345207,2015-09-13 14:00:33.345207,,
33192,1192,50,1,,1911,20,2015-09-13 14:00:33.34713,2015-09-13 14:00:33.34713,,
33193,1192,50,1,,5,20,2015-09-13 14:00:33.349079,2015-09-13 14:00:33.349079,,
33194,1192,38,1,,108,20,2015-09-13 14:00:33.351057,2015-09-13 14:00:33.351057,,
33195,1192,61,2,,1189,20,2015-09-13 14:00:33.352968,2015-09-13 14:00:33.352968,,
33196,1192,12,3,,169,40,2015-09-13 14:00:33.354882,2015-09-13 14:00:33.354882,,
33197,1192,49,2,,380,40,2015-09-13 14:00:33.356793,2015-09-13 14:00:33.356793,,
33198,1192,50,3,,2378,20,2015-09-13 14:00:33.358697,2015-09-13 14:00:33.358697,,
33199,1193,61,1,,2309,20,2015-09-28 19:16:19.130123,2015-09-28 19:16:19.130123,,
33200,1193,62,1,,2121,40,2015-09-28 19:16:19.259726,2015-09-28 19:16:19.259726,,
33201,1193,61,1,,1772,5,2015-09-28 19:16:19.261937,2015-09-28 19:16:19.261937,,
33202,1193,28,2,,1525,5,2015-09-28 19:16:19.264157,2015-09-28 19:16:19.264157,,
33203,1193,28,1,,284,20,2015-09-28 19:16:19.266249,2015-09-28 19:16:19.266249,,
33204,1193,62,1,,2412,5,2015-09-28 19:16:19.268167,2015-09-28 19:16:19.268167,,
33205,1193,21,2,,962,40,2015-09-28 19:16:19.2701,2015-09-28 19:16:19.2701,,
33206,1193,21,1,,890,40,2015-09-28 19:16:19.272025,2015-09-28 19:16:19.272025,,
33207,1193,53,1,,198,20,2015-09-28 19:16:19.273858,2015-09-28 19:16:19.273858,,
33208,1193,21,1,,153,40,2015-09-28 19:16:19.275745,2015-09-28 19:16:19.275745,,
33209,1193,21,1,,122,40,2015-09-28 19:16:19.277586,2015-09-28 19:16:19.277586,,
33210,1193,61,2,,1798,5,2015-09-28 19:16:19.279476,2015-09-28 19:16:19.279476,,
33211,1193,61,2,,861,20,2015-09-28 19:16:19.281362,2015-09-28 19:16:19.281362,,
33212,1193,21,1,,493,20,2015-09-28 19:16:19.2832,2015-09-28 19:16:19.2832,,
33213,1193,61,1,,0,20,2015-09-28 19:16:19.285065,2015-09-28 19:16:19.285065,,
33214,1193,62,1,,1813,20,2015-09-28 19:16:19.286899,2015-09-28 19:16:19.286899,,
33215,1193,28,1,,1715,20,2015-09-28 19:16:19.397242,2015-09-28 19:16:19.397242,,
33216,1193,73,2,,387,5,2015-09-28 19:16:19.399498,2015-09-28 19:16:19.399498,,
33217,1193,4,1,,2073,40,2015-09-28 19:16:19.40146,2015-09-28 19:16:19.40146,,
33218,1193,73,2,,917,5,2015-09-28 19:16:19.403473,2015-09-28 19:16:19.403473,,
33219,1193,73,2,,198,20,2015-09-28 19:16:19.40545,2015-09-28 19:16:19.40545,,
33220,1193,28,2,,44,5,2015-09-28 19:16:19.407515,2015-09-28 19:16:19.407515,,
33221,1193,21,1,,2309,20,2015-09-28 19:16:19.409535,2015-09-28 19:16:19.409535,,
33222,1193,73,3,,2073,5,2015-09-28 19:16:19.411571,2015-09-28 19:16:19.411571,,
33223,1193,28,1,,1571,5,2015-09-28 19:16:19.413576,2015-09-28 19:16:19.413576,,
33224,1193,61,1,,619,5,2015-09-28 19:16:19.415605,2015-09-28 19:16:19.415605,,
33225,1193,61,1,,2419,20,2015-09-28 19:16:19.417604,2015-09-28 19:16:19.417604,,
33226,1193,64,1,,356,20,2015-09-28 19:16:19.419622,2015-09-28 19:16:19.419622,,
33227,1193,24,1,,2013,5,2015-09-28 19:16:19.421557,2015-09-28 19:16:19.421557,,
33228,1193,61,1,,530,20,2015-09-28 19:16:19.423508,2015-09-28 19:16:19.423508,,
33229,1193,73,2,,88,20,2015-09-28 19:16:19.42539,2015-09-28 19:16:19.42539,,
33230,1193,73,2,,2088,20,2015-09-28 19:16:19.427336,2015-09-28 19:16:19.427336,,
33231,1193,61,1,,1642,20,2015-09-28 19:16:19.429225,2015-09-28 19:16:19.429225,,
33232,1193,28,1,,1612,40,2015-09-28 19:16:19.431142,2015-09-28 19:16:19.431142,,
33233,1193,16,1,,424,40,2015-09-28 19:16:19.433085,2015-09-28 19:16:19.433085,,
33234,1193,61,1,,2150,5,2015-09-28 19:16:19.43497,2015-09-28 19:16:19.43497,,
33235,1193,16,1,,1690,20,2015-09-28 19:16:19.436876,2015-09-28 19:16:19.436876,,
33236,1193,28,1,,1571,20,2015-09-28 19:16:19.438764,2015-09-28 19:16:19.438764,,
33237,1193,21,1,,1484,5,2015-09-28 19:16:19.440661,2015-09-28 19:16:19.440661,,
33238,1193,61,1,,1100,5,2015-09-28 19:16:19.442495,2015-09-28 19:16:19.442495,,
33239,1193,27,1,,985,5,2015-09-28 19:16:19.444355,2015-09-28 19:16:19.444355,,
33240,1193,61,1,,446,5,2015-09-28 19:16:19.446214,2015-09-28 19:16:19.446214,,
33241,1193,28,1,,424,5,2015-09-28 19:16:19.448062,2015-09-28 19:16:19.448062,,
33242,1193,73,5,,2215,5,2015-09-28 19:16:19.449895,2015-09-28 19:16:19.449895,,
33243,1193,73,1,,962,40,2015-09-28 19:16:19.451756,2015-09-28 19:16:19.451756,,
33244,1193,26,2,,769,5,2015-09-28 19:16:19.453632,2015-09-28 19:16:19.453632,,
33245,1193,62,1,,313,40,2015-09-28 19:16:19.455488,2015-09-28 19:16:19.455488,,
33246,1193,73,4,,153,20,2015-09-28 19:16:19.457308,2015-09-28 19:16:19.457308,,
33247,1194,3,1,,248,5,2015-10-07 12:00:05.993406,2015-10-07 12:00:05.993406,,
33248,1194,23,1,,2020,40,2015-10-07 12:00:06.25453,2015-10-07 12:00:06.25453,,
33249,1194,7,1,,1590,20,2015-10-07 12:00:06.257179,2015-10-07 12:00:06.257179,,
33250,1194,23,2,,1369,5,2015-10-07 12:00:06.259414,2015-10-07 12:00:06.259414,,
33251,1194,3,1,,526,5,2015-10-07 12:00:06.26151,2015-10-07 12:00:06.26151,,
33252,1194,73,2,,1545,5,2015-10-07 12:00:06.263549,2015-10-07 12:00:06.263549,,
33253,1194,28,2,,1545,5,2015-10-07 12:00:06.265616,2015-10-07 12:00:06.265616,,
33254,1194,3,2,,643,40,2015-10-07 12:00:06.267735,2015-10-07 12:00:06.267735,,
33255,1194,3,2,,287,40,2015-10-07 12:00:06.269769,2015-10-07 12:00:06.269769,,
33256,1194,7,1,,1691,5,2015-10-07 12:00:06.271881,2015-10-07 12:00:06.271881,,
33257,1194,7,1,,1369,20,2015-10-07 12:00:06.273881,2015-10-07 12:00:06.273881,,
33258,1194,21,2,,2385,20,2015-10-07 12:00:06.275916,2015-10-07 12:00:06.275916,,
33259,1194,23,1,pollo,2257,5,2015-10-07 12:00:06.277881,2015-10-07 12:00:06.277881,,
33260,1194,73,1,,2320,40,2015-10-07 12:00:06.279902,2015-10-07 12:00:06.279902,,
33261,1194,73,2,,1369,5,2015-10-07 12:00:06.281877,2015-10-07 12:00:06.281877,,
33262,1194,20,1,,1091,40,2015-10-07 12:00:06.283841,2015-10-07 12:00:06.283841,,
33263,1194,3,1,,437,5,2015-10-07 12:00:06.285815,2015-10-07 12:00:06.285815,,
33264,1194,28,1,,2354,20,2015-10-07 12:00:06.287829,2015-10-07 12:00:06.287829,,
33265,1194,23,1,con ceba,2354,5,2015-10-07 12:00:06.289731,2015-10-07 12:00:06.289731,,
33266,1194,7,1,,2320,40,2015-10-07 12:00:06.291685,2015-10-07 12:00:06.291685,,
33267,1194,61,1,,1140,5,2015-10-07 12:00:06.293571,2015-10-07 12:00:06.293571,,
33268,1194,23,1,,2292,20,2015-10-07 12:00:06.295467,2015-10-07 12:00:06.295467,,
33269,1194,3,1,,1771,20,2015-10-07 12:00:06.297373,2015-10-07 12:00:06.297373,,
33270,1194,21,2,,1545,40,2015-10-07 12:00:06.299295,2015-10-07 12:00:06.299295,,
33271,1194,21,1,,2466,20,2015-10-07 12:00:06.301174,2015-10-07 12:00:06.301174,,
33272,1194,9,1,,2274,5,2015-10-07 12:00:06.30308,2015-10-07 12:00:06.30308,,
33273,1194,3,1,,1975,5,2015-10-07 12:00:06.30495,2015-10-07 12:00:06.30495,,
33274,1194,73,2,,1324,20,2015-10-07 12:00:06.306786,2015-10-07 12:00:06.306786,,
33275,1194,3,1,,730,20,2015-10-07 12:00:06.308647,2015-10-07 12:00:06.308647,,
33276,1194,3,3,,643,5,2015-10-07 12:00:06.310509,2015-10-07 12:00:06.310509,,
33277,1194,28,2,,1975,20,2015-10-07 12:00:06.312381,2015-10-07 12:00:06.312381,,
33278,1194,3,1,,484,20,2015-10-07 12:00:06.314251,2015-10-07 12:00:06.314251,,
33279,1194,28,1,,2292,20,2015-10-07 12:00:06.33734,2015-10-07 12:00:06.33734,,
33280,1195,28,1,,2000,20,2015-10-07 12:08:01.328056,2015-10-07 12:08:01.328056,,
33281,1195,53,3,,1210,5,2015-10-07 12:08:01.330042,2015-10-07 12:08:01.330042,,
33282,1195,11,1,,803,20,2015-10-07 12:08:01.332081,2015-10-07 12:08:01.332081,,
33283,1195,28,1,,2405,40,2015-10-07 12:08:01.333988,2015-10-07 12:08:01.333988,,
33284,1195,73,3,,1323,20,2015-10-07 12:08:01.335958,2015-10-07 12:08:01.335958,,
33285,1195,7,1,,2304,40,2015-10-07 12:08:01.33791,2015-10-07 12:08:01.33791,,
33286,1195,73,4,,1210,20,2015-10-07 12:08:01.339857,2015-10-07 12:08:01.339857,,
33287,1195,28,1,,1376,20,2015-10-07 12:08:01.341709,2015-10-07 12:08:01.341709,,
33288,1195,9,1,,1050,40,2015-10-07 12:08:01.343621,2015-10-07 12:08:01.343621,,
33289,1195,73,1,,2226,20,2015-10-07 12:08:01.345475,2015-10-07 12:08:01.345475,,
33290,1195,66,1,,1795,20,2015-10-07 12:08:01.34736,2015-10-07 12:08:01.34736,,
33291,1195,53,6,,1000,20,2015-10-07 12:08:01.349201,2015-10-07 12:08:01.349201,,
33292,1195,73,2,,917,5,2015-10-07 12:08:01.351066,2015-10-07 12:08:01.351066,,
33293,1195,61,1,,2125,20,2015-10-07 12:08:01.352943,2015-10-07 12:08:01.352943,,
33294,1195,10,1,,1439,20,2015-10-07 12:08:01.354785,2015-10-07 12:08:01.354785,,
33295,1195,73,7,,1271,5,2015-10-07 12:08:01.35664,2015-10-07 12:08:01.35664,,
33296,1195,7,1,,2376,5,2015-10-07 12:08:01.358487,2015-10-07 12:08:01.358487,,
33297,1195,3,1,,652,5,2015-10-07 12:08:01.360357,2015-10-07 12:08:01.360357,,
33298,1195,73,3,,1153,5,2015-10-07 12:08:01.362199,2015-10-07 12:08:01.362199,,
33299,1196,21,1,,1739,5,2015-10-07 12:18:42.983622,2015-10-07 12:18:42.983622,,
33300,1196,61,1,,1410,5,2015-10-07 12:18:42.985598,2015-10-07 12:18:42.985598,,
33301,1196,9,1,,1410,40,2015-10-07 12:18:42.987498,2015-10-07 12:18:42.987498,,
33302,1196,48,4,,1166,20,2015-10-07 12:18:42.989353,2015-10-07 12:18:42.989353,,
33303,1196,31,1,,0,40,2015-10-07 12:18:42.991196,2015-10-07 12:18:42.991196,,
33304,1196,49,1,,470,40,2015-10-07 12:18:42.993135,2015-10-07 12:18:42.993135,,
33305,1196,31,1,,302,40,2015-10-07 12:18:42.99498,2015-10-07 12:18:42.99498,,
33306,1196,61,1,,1723,5,2015-10-07 12:18:42.996874,2015-10-07 12:18:42.996874,,
33307,1196,61,1,,2429,20,2015-10-07 12:18:42.998733,2015-10-07 12:18:42.998733,,
33308,1196,49,1,,2370,40,2015-10-07 12:18:43.001442,2015-10-07 12:18:43.001442,,
33309,1196,18,1,,2040,5,2015-10-07 12:18:43.003285,2015-10-07 12:18:43.003285,,
33310,1196,30,1,,1429,5,2015-10-07 12:18:43.005127,2015-10-07 12:18:43.005127,,
33311,1196,16,1,,350,40,2015-10-07 12:18:43.007047,2015-10-07 12:18:43.007047,,
33312,1196,21,1,,1790,20,2015-10-07 12:18:43.008887,2015-10-07 12:18:43.008887,,
33313,1196,21,2,,1148,5,2015-10-07 12:18:43.010734,2015-10-07 12:18:43.010734,,
33314,1196,20,1,,1183,5,2015-10-07 12:18:43.012604,2015-10-07 12:18:43.012604,,
33315,1196,21,1,,1113,20,2015-10-07 12:18:43.014443,2015-10-07 12:18:43.014443,,
33316,1196,61,1,,1113,20,2015-10-07 12:18:43.016318,2015-10-07 12:18:43.016318,,
33317,1196,36,1,,790,20,2015-10-07 12:18:43.122288,2015-10-07 12:18:43.122288,,
33318,1196,38,2,,2021,5,2015-10-07 12:18:43.124433,2015-10-07 12:18:43.124433,,
33319,1196,21,1,,1148,40,2015-10-07 12:18:43.126451,2015-10-07 12:18:43.126451,,
33320,1196,36,3,,470,40,2015-10-07 12:18:43.128472,2015-10-07 12:18:43.128472,,
33321,1196,64,3,,430,20,2015-10-07 12:18:43.130463,2015-10-07 12:18:43.130463,,
33322,1196,21,3,,1065,40,2015-10-07 12:18:43.132444,2015-10-07 12:18:43.132444,,
33323,1196,28,1,,991,20,2015-10-07 12:18:43.134422,2015-10-07 12:18:43.134422,,
33324,1196,31,2,,470,40,2015-10-07 12:18:43.136513,2015-10-07 12:18:43.136513,,
33325,1196,96,1,,1183,20,2015-10-07 12:18:43.138599,2015-10-07 12:18:43.138599,,
33326,1196,20,1,,868,20,2015-10-07 12:18:43.140609,2015-10-07 12:18:43.140609,,
33327,1197,21,1,,985,5,2015-10-07 12:32:15.135617,2015-10-07 12:32:15.135617,,
33328,1197,23,2,,380,5,2015-10-07 12:32:15.137732,2015-10-07 12:32:15.137732,,
33329,1197,9,1,,1530,20,2015-10-07 12:32:15.139661,2015-10-07 12:32:15.139661,,
33330,1197,21,1,,882,5,2015-10-07 12:32:15.141601,2015-10-07 12:32:15.141601,,
33331,1197,20,1,,1530,20,2015-10-07 12:32:15.168666,2015-10-07 12:32:15.168666,,
33332,1197,21,1,,1017,40,2015-10-07 12:32:15.170552,2015-10-07 12:32:15.170552,,
33333,1197,21,1,,2270,40,2015-10-07 12:32:15.172427,2015-10-07 12:32:15.172427,,
33334,1197,20,1,,1463,5,2015-10-07 12:32:15.174285,2015-10-07 12:32:15.174285,,
33335,1197,28,1,,1353,20,2015-10-07 12:32:15.17615,2015-10-07 12:32:15.17615,,
33336,1197,28,1,,900,40,2015-10-07 12:32:15.177964,2015-10-07 12:32:15.177964,,
33337,1197,73,2,,695,5,2015-10-07 12:32:15.179812,2015-10-07 12:32:15.179812,,
33338,1197,28,2,,1020,20,2015-10-07 12:32:15.181644,2015-10-07 12:32:15.181644,,
33339,1197,4,1,,203,5,2015-10-07 12:32:15.1835,2015-10-07 12:32:15.1835,,
33340,1197,21,1,,2244,40,2015-10-07 12:32:15.185321,2015-10-07 12:32:15.185321,,
33341,1197,73,1,,2096,40,2015-10-07 12:32:15.187193,2015-10-07 12:32:15.187193,,
33342,1197,73,5,,2384,5,2015-10-07 12:32:15.189048,2015-10-07 12:32:15.189048,,
33343,1197,73,1,,2000,40,2015-10-07 12:32:15.190885,2015-10-07 12:32:15.190885,,
33344,1197,47,4,,314,40,2015-10-07 12:32:15.192743,2015-10-07 12:32:15.192743,,
33345,1198,30,1,,2360,5,2015-11-12 13:16:06.231448,2015-11-12 13:16:06.231448,,
33346,1198,21,1,,2000,5,2015-11-12 13:16:06.373863,2015-11-12 13:16:06.373863,,
33347,1198,73,1,,1490,5,2015-11-12 13:16:06.375912,2015-11-12 13:16:06.375912,,
33348,1198,61,1,,1335,5,2015-11-12 13:16:06.377762,2015-11-12 13:16:06.377762,,
33349,1198,20,1,,855,5,2015-11-12 13:16:06.379728,2015-11-12 13:16:06.379728,,
33350,1198,61,1,,390,20,2015-11-12 13:16:06.381587,2015-11-12 13:16:06.381587,,
33351,1198,57,1,,290,20,2015-11-12 13:16:06.383435,2015-11-12 13:16:06.383435,,
33352,1198,18,1,,280,20,2015-11-12 13:16:06.385265,2015-11-12 13:16:06.385265,,
33353,1198,30,1,,270,5,2015-11-12 13:16:06.387121,2015-11-12 13:16:06.387121,,
33354,1198,50,1,,140,5,2015-11-12 13:16:06.389004,2015-11-12 13:16:06.389004,,
33355,1198,50,2,,70,20,2015-11-12 13:16:06.390868,2015-11-12 13:16:06.390868,,
33356,1198,66,1,,2420,20,2015-11-12 13:16:06.392729,2015-11-12 13:16:06.392729,,
33357,1198,50,1,,2180,40,2015-11-12 13:16:06.394642,2015-11-12 13:16:06.394642,,
33358,1198,50,1,,510,20,2015-11-12 13:16:06.396593,2015-11-12 13:16:06.396593,,
33359,1198,41,1,,70,20,2015-11-12 13:16:06.398487,2015-11-12 13:16:06.398487,,
33360,1198,31,1,,2235,20,2015-11-12 13:16:06.400414,2015-11-12 13:16:06.400414,,
33361,1198,21,1,,1620,5,2015-11-12 13:16:06.402286,2015-11-12 13:16:06.402286,,
33362,1198,27,1,,1540,5,2015-11-12 13:16:06.404188,2015-11-12 13:16:06.404188,,
33363,1198,61,2,,1440,5,2015-11-12 13:16:06.406033,2015-11-12 13:16:06.406033,,
33364,1198,28,2,,1385,5,2015-11-12 13:16:06.407918,2015-11-12 13:16:06.407918,,
33365,1198,21,1,,1380,20,2015-11-12 13:16:06.409766,2015-11-12 13:16:06.409766,,
33366,1198,61,1,,1070,5,2015-11-12 13:16:06.411651,2015-11-12 13:16:06.411651,,
33367,1198,20,1,,830,40,2015-11-12 13:16:06.41351,2015-11-12 13:16:06.41351,,
33368,1198,16,1,,80,5,2015-11-12 13:16:06.415365,2015-11-12 13:16:06.415365,,
33369,1198,59,1,,10,20,2015-11-12 13:16:06.417181,2015-11-12 13:16:06.417181,,
33370,1198,30,1,,1710,5,2015-11-12 13:16:06.419012,2015-11-12 13:16:06.419012,,
33371,1198,4,2,,1440,5,2015-11-12 13:16:06.420932,2015-11-12 13:16:06.420932,,
33372,1198,61,1,,1140,20,2015-11-12 13:16:06.422763,2015-11-12 13:16:06.422763,,
33373,1198,50,1,,290,40,2015-11-12 13:16:06.424629,2015-11-12 13:16:06.424629,,
33374,1198,28,1,,2420,5,2015-11-12 13:16:06.426497,2015-11-12 13:16:06.426497,,
33375,1198,30,1,,1860,20,2015-11-12 13:16:06.428401,2015-11-12 13:16:06.428401,,
33376,1198,61,1,,1585,20,2015-11-12 13:16:06.43027,2015-11-12 13:16:06.43027,,
33377,1198,73,1,,1335,5,2015-11-12 13:16:06.432155,2015-11-12 13:16:06.432155,,
33378,1198,30,1,,1140,20,2015-11-12 13:16:06.434016,2015-11-12 13:16:06.434016,,
33379,1198,61,1,,1100,5,2015-11-12 13:16:06.435859,2015-11-12 13:16:06.435859,,
33380,1198,9,1,,385,20,2015-11-12 13:16:06.437778,2015-11-12 13:16:06.437778,,
33381,1198,16,1,,2415,20,2015-11-12 13:16:06.439639,2015-11-12 13:16:06.439639,,
33382,1198,50,1,,2390,20,2015-11-12 13:16:06.441492,2015-11-12 13:16:06.441492,,
33383,1198,61,1,,1813,5,2015-11-12 13:16:06.443426,2015-11-12 13:16:06.443426,,
33384,1198,61,1,,1760,5,2015-11-12 13:16:06.445293,2015-11-12 13:16:06.445293,,
33385,1198,21,2,,1515,5,2015-11-12 13:16:06.447194,2015-11-12 13:16:06.447194,,
33386,1198,31,1,,2290,20,2015-11-12 13:16:06.450227,2015-11-12 13:16:06.450227,,
33387,1198,31,1,,2190,20,2015-11-12 13:16:06.452131,2015-11-12 13:16:06.452131,,
33388,1198,4,1,,1200,5,2015-11-12 13:16:06.453978,2015-11-12 13:16:06.453978,,
33389,1198,17,1,,1140,20,2015-11-12 13:16:06.455854,2015-11-12 13:16:06.455854,,
33390,1198,16,1,,240,40,2015-11-12 13:16:06.457686,2015-11-12 13:16:06.457686,,
33391,1198,18,1,,190,20,2015-11-12 13:16:06.459782,2015-11-12 13:16:06.459782,,
33392,1198,50,1,,2359,5,2015-11-12 13:16:06.461621,2015-11-12 13:16:06.461621,,
33393,1198,21,1,,1860,20,2015-11-12 13:16:06.463511,2015-11-12 13:16:06.463511,,
33394,1198,88,1,,1705,40,2015-11-12 13:16:06.465347,2015-11-12 13:16:06.465347,,
33395,1198,73,4,,1070,5,2015-11-12 13:16:06.467177,2015-11-12 13:16:06.467177,,
33396,1198,27,1,,650,20,2015-11-12 13:16:06.469036,2015-11-12 13:16:06.469036,,
33397,1198,4,1,,470,20,2015-11-12 13:16:06.470895,2015-11-12 13:16:06.470895,,
33398,1198,30,1,,1440,5,2015-11-12 13:16:06.691054,2015-11-12 13:16:06.691054,,
33399,1198,9,1,,1140,20,2015-11-12 13:16:06.693345,2015-11-12 13:16:06.693345,,
33400,1198,61,1,,530,5,2015-11-12 13:16:06.695435,2015-11-12 13:16:06.695435,,
33401,1198,88,1,,385,20,2015-11-12 13:16:06.697686,2015-11-12 13:16:06.697686,,
33402,1198,9,1,,1980,40,2015-11-12 13:16:06.70009,2015-11-12 13:16:06.70009,,
33403,1198,9,1,,1705,40,2015-11-12 13:16:06.702376,2015-11-12 13:16:06.702376,,
33404,1198,9,1,,2355,20,2015-11-12 13:16:06.704635,2015-11-12 13:16:06.704635,,
33405,1198,9,1,,1500,20,2015-11-12 13:16:06.706753,2015-11-12 13:16:06.706753,,
33406,1198,61,1,,650,20,2015-11-12 13:16:06.708923,2015-11-12 13:16:06.708923,,
33407,1198,27,1,,470,20,2015-11-12 13:16:06.711112,2015-11-12 13:16:06.711112,,
33408,1198,53,1,,290,20,2015-11-12 13:16:06.713394,2015-11-12 13:16:06.713394,,
33409,1198,53,1,,10,40,2015-11-12 13:16:06.715616,2015-11-12 13:16:06.715616,,
33410,1198,36,1,,0,40,2015-11-12 13:16:06.71774,2015-11-12 13:16:06.71774,,
33411,1199,23,1,,70,5,2015-11-12 14:11:44.947655,2015-11-12 14:11:44.947655,,
33412,1199,23,7,,1813,20,2015-11-12 14:11:44.983013,2015-11-12 14:11:44.983013,,
33413,1199,23,2,,1813,20,2015-11-12 14:11:44.984926,2015-11-12 14:11:44.984926,,
33414,1199,7,1,,713,40,2015-11-12 14:11:44.986821,2015-11-12 14:11:44.986821,,
33415,1199,23,1,,620,40,2015-11-12 14:11:44.988756,2015-11-12 14:11:44.988756,,
33416,1199,20,1,,310,5,2015-11-12 14:11:44.990598,2015-11-12 14:11:44.990598,,
33417,1199,20,1,,580,40,2015-11-12 14:11:44.992497,2015-11-12 14:11:44.992497,,
33418,1199,7,1,,425,40,2015-11-12 14:11:44.994367,2015-11-12 14:11:44.994367,,
33419,1199,20,1,,250,5,2015-11-12 14:11:45.093225,2015-11-12 14:11:45.093225,,
33420,1199,23,1,,1813,20,2015-11-12 14:11:45.104267,2015-11-12 14:11:45.104267,,
33421,1199,23,1,,1230,40,2015-11-12 14:11:45.106322,2015-11-12 14:11:45.106322,,
33422,1199,23,1,,1115,20,2015-11-12 14:11:45.108348,2015-11-12 14:11:45.108348,,
33423,1199,23,3,,915,40,2015-11-12 14:11:45.110413,2015-11-12 14:11:45.110413,,
33424,1199,73,1,,620,20,2015-11-12 14:11:45.112371,2015-11-12 14:11:45.112371,,
33425,1199,23,1,,1540,20,2015-11-12 14:11:45.114397,2015-11-12 14:11:45.114397,,
33426,1199,73,2,,140,20,2015-11-12 14:11:45.116417,2015-11-12 14:11:45.116417,,
