id,adis_transecto_id,fechai,fechaf,dicc_viento_id,dicc_nube_id,niebla,created_at,updated_at
630,2,2012-04-23 07:20:00,2012-04-23 08:45:00,2,16,f,2012-11-11 14:02:58.767331,2012-11-11 14:02:58.767331
631,4,2012-04-23 08:05:00,2012-04-23 10:25:00,2,16,f,2012-11-11 16:44:32.243875,2012-11-11 16:44:32.243875
632,11,2012-04-24 08:00:00,2012-04-24 09:45:00,2,16,f,2012-11-11 17:02:21.253162,2012-11-11 17:02:21.253162
633,3,2012-04-24 07:20:00,2012-04-24 08:45:00,4,16,f,2012-11-11 17:18:33.377353,2012-11-11 17:18:33.377353
634,7,2012-04-30 08:15:00,2012-04-30 08:40:00,4,20,f,2012-11-11 17:20:29.652234,2012-11-11 17:20:29.652234
635,7,2012-05-04 07:12:00,2012-05-04 08:27:00,4,17,f,2012-11-11 17:29:09.3433,2012-11-11 17:29:09.3433
636,2,2012-05-07 08:10:00,2012-05-07 09:50:00,2,16,f,2012-11-12 07:12:51.184435,2012-11-12 07:12:51.184435
637,5,2012-05-14 08:00:00,2012-05-14 10:05:00,2,16,f,2012-11-12 07:46:34.083714,2012-11-12 07:46:34.083714
638,3,2012-05-16 07:15:00,2012-05-16 08:47:00,2,16,f,2012-11-12 08:06:50.294847,2012-11-12 08:06:50.294847
639,16,2012-05-17 07:15:00,2012-05-17 08:20:00,2,16,f,2012-11-12 08:12:21.428071,2012-11-12 08:12:21.428071
640,6,2012-05-22 08:30:00,2012-05-22 09:30:00,2,16,f,2012-11-12 08:46:20.441475,2012-11-12 08:46:20.441475
641,4,2012-05-23 08:10:00,2012-11-12 09:53:00,,,f,2012-11-12 10:41:22.825784,2012-11-12 10:41:22.825784
642,11,2012-05-28 08:00:00,2012-05-28 09:25:00,2,16,f,2012-11-12 11:01:35.937243,2012-11-12 11:01:35.937243
643,17,2012-05-16 07:50:00,2012-05-16 09:20:00,2,16,f,2012-11-12 11:05:22.465218,2012-11-12 11:05:22.465218
644,10,2012-05-24 07:40:00,2012-05-24 09:05:00,2,16,f,2012-11-12 11:10:12.303231,2012-11-12 11:10:12.303231
645,14,2012-05-18 07:00:00,2012-05-18 09:10:00,2,16,f,2012-11-12 11:18:33.453557,2012-11-12 11:18:33.453557
646,13,2012-05-11 07:00:00,2012-05-11 09:10:00,2,16,f,2012-11-12 11:26:08.076657,2012-11-12 11:26:08.076657
647,12,2012-05-10 07:00:00,2012-05-10 09:00:00,2,16,f,2012-11-12 11:39:27.340656,2012-11-12 11:39:27.340656
648,7,2012-06-15 06:40:00,2012-06-15 08:15:00,2,16,f,2012-11-12 12:00:35.098241,2012-11-12 12:00:35.098241
649,16,2012-06-01 07:05:00,2012-06-01 09:00:00,2,16,f,2012-11-12 12:07:44.263982,2012-11-12 12:07:44.263982
651,4,2012-06-07 07:45:00,2012-06-07 10:00:00,2,16,f,2012-11-12 13:03:15.00181,2012-11-12 13:03:15.00181
652,6,2012-06-08 07:25:00,2012-06-08 09:10:00,2,16,f,2012-11-12 13:16:57.67528,2012-11-12 13:16:57.67528
653,11,2012-06-13 07:30:00,2012-06-13 09:10:00,2,16,f,2012-11-12 13:22:53.670168,2012-11-12 13:22:53.670168
654,5,2012-06-18 07:15:00,2012-06-18 08:50:00,2,16,f,2012-11-12 13:30:39.750453,2012-11-12 13:30:39.750453
656,10,2012-06-26 07:55:00,2012-06-26 09:00:00,2,16,f,2012-11-12 13:47:20.952553,2012-11-12 13:47:20.952553
657,14,2012-06-09 07:00:00,2012-06-09 09:10:00,2,16,f,2012-11-12 13:54:20.60444,2012-11-12 13:54:20.60444
658,12,2012-06-02 07:00:00,2012-06-02 09:10:00,2,16,f,2012-11-12 16:32:31.279373,2012-11-12 16:32:31.279373
659,13,2012-06-12 07:00:00,2012-06-12 09:00:00,2,16,f,2012-11-12 16:39:55.041199,2012-11-12 16:39:55.041199
660,17,2012-06-12 08:20:00,2012-06-12 10:00:00,2,16,f,2012-11-12 16:58:35.251578,2012-11-12 16:58:35.251578
661,17,2012-07-03 07:55:00,2012-07-03 09:30:00,2,16,f,2012-11-12 17:02:53.371549,2012-11-12 17:02:53.371549
662,11,2012-07-03 07:20:00,2012-07-03 08:25:00,2,16,f,2012-11-12 17:17:16.222211,2012-11-12 17:17:16.222211
663,10,2012-07-04 08:00:00,2012-07-04 09:30:00,2,16,f,2012-11-12 17:22:21.496341,2012-11-12 17:22:21.496341
664,4,2012-07-05 07:15:00,2012-07-05 09:23:00,2,16,f,2012-11-12 17:50:31.403236,2012-11-12 17:50:31.403236
665,5,2012-07-05 07:25:00,2012-07-05 08:20:00,2,20,f,2012-11-12 18:18:32.757405,2012-11-12 18:18:32.757405
666,2,2012-07-21 07:15:00,2012-07-21 08:35:00,2,16,f,2012-11-12 18:29:02.086813,2012-11-12 18:29:02.086813
667,6,2012-07-27 07:20:00,2012-07-27 08:40:00,2,16,f,2012-11-12 18:38:48.310584,2012-11-12 18:38:48.310584
668,3,2012-07-30 07:40:00,2012-07-30 09:50:00,3,16,f,2012-11-12 19:01:36.667649,2012-11-12 19:01:36.667649
669,7,2012-07-24 05:58:00,2012-07-24 07:37:00,2,16,f,2012-11-12 19:10:57.29826,2012-11-12 19:10:57.29826
670,16,2012-07-26 07:25:00,2012-07-26 08:34:00,4,16,f,2012-11-12 19:33:45.046885,2012-11-12 19:33:45.046885
671,14,2012-07-10 07:00:00,2012-07-10 09:00:00,2,16,f,2012-11-12 19:40:40.880894,2012-11-12 19:40:40.880894
672,12,2012-07-15 07:00:00,2012-07-15 08:50:00,2,16,f,2012-11-12 19:50:58.554692,2012-11-12 19:50:58.554692
673,13,2012-07-06 07:00:00,2012-07-06 09:10:00,3,16,f,2012-11-12 19:59:09.331269,2012-11-12 19:59:09.331269
674,15,2012-08-24 08:45:00,2012-08-24 09:40:00,3,16,f,2012-11-12 20:01:43.020234,2012-11-12 20:01:43.020234
675,16,2012-08-04 07:40:00,2012-08-04 08:55:00,2,16,f,2012-11-12 20:07:56.497822,2012-11-12 20:07:56.497822
676,8,2012-08-06 07:15:00,2012-08-06 09:00:00,2,16,f,2012-11-12 20:13:05.024576,2012-11-12 20:13:05.024576
677,15,2012-08-09 08:05:00,2012-08-09 09:00:00,2,16,f,2012-11-12 20:28:49.316522,2012-11-12 20:28:49.316522
678,4,2012-08-06 07:35:00,2012-08-06 09:55:00,2,16,f,2012-11-12 22:02:11.557215,2012-11-12 22:02:11.557215
679,3,2012-08-09 07:40:00,2012-11-09 09:55:00,2,16,f,2012-11-12 22:11:13.548655,2012-11-12 22:11:13.548655
680,11,2012-08-10 07:40:00,2012-08-10 09:20:00,3,16,f,2012-11-12 22:20:25.673811,2012-11-12 22:20:25.673811
681,17,2012-08-20 08:00:00,2012-08-20 09:10:00,4,16,f,2012-11-12 22:22:30.847188,2012-11-12 22:22:30.847188
682,10,2012-08-31 07:50:00,2012-08-31 09:15:00,2,16,f,2012-11-12 22:28:45.827936,2012-11-12 22:28:45.827936
683,9,2012-08-28 06:10:00,2012-08-28 07:40:00,2,16,f,2012-11-12 22:36:21.62955,2012-11-12 22:36:21.62955
684,7,2012-08-23 07:15:00,2012-08-23 08:36:00,3,17,f,2012-11-12 22:41:57.549502,2012-11-12 22:41:57.549502
685,13,2012-08-20 07:10:00,2012-08-20 08:40:00,2,16,f,2012-11-13 07:38:49.597042,2012-11-13 07:38:49.597042
686,14,2012-08-10 07:00:00,2012-08-10 08:50:00,2,16,f,2012-11-13 07:57:54.646587,2012-11-13 07:57:54.646587
687,12,2012-08-10 07:00:00,2012-08-10 09:00:00,2,16,f,2012-11-13 08:05:56.644577,2012-11-13 08:05:56.644577
688,2,2012-08-23 07:40:00,2012-08-23 09:00:00,2,16,f,2012-11-13 08:25:21.670116,2012-11-13 08:25:21.670116
689,5,2012-08-24 07:25:00,2012-08-24 08:30:00,2,16,f,2012-11-13 08:58:27.14762,2012-11-13 08:58:27.14762
690,6,2012-08-03 07:10:00,2012-08-03 08:20:00,2,16,f,2012-11-13 09:07:42.656037,2012-11-13 09:07:42.656037
691,7,2012-09-13 06:55:00,2012-09-13 08:20:00,3,17,f,2012-11-13 09:18:38.437415,2012-11-13 09:18:38.437415
692,2,2012-09-27 06:40:00,2012-09-27 07:45:00,2,20,f,2012-11-13 09:29:49.893457,2012-11-13 09:29:49.893457
693,9,2012-09-24 07:45:00,2012-09-24 09:25:00,2,19,f,2012-11-13 10:14:27.936152,2012-11-13 10:14:27.936152
655,2,2012-06-18 07:50:00,2012-06-18 10:00:00,2,16,f,2012-11-12 13:40:21.177984,2013-01-21 10:08:37.426839
694,15,2012-09-14 07:05:00,2012-09-14 08:30:00,2,16,f,2012-11-13 10:17:17.902497,2012-11-13 10:17:17.902497
695,4,2012-09-18 07:00:00,2012-09-18 08:35:00,2,16,f,2012-11-13 10:37:18.182951,2012-11-13 10:37:18.182951
696,16,2012-09-19 07:45:00,2012-09-19 08:40:00,2,16,f,2012-11-13 10:45:35.561682,2012-11-13 10:45:35.561682
697,6,2012-09-20 07:30:00,2012-09-20 09:00:00,2,16,f,2012-11-13 10:55:30.244804,2012-11-13 10:55:30.244804
698,3,2012-09-24 07:30:00,2012-09-24 09:20:00,2,16,f,2012-11-13 11:06:56.269046,2012-11-13 11:06:56.269046
699,5,2012-09-25 07:55:00,2012-09-25 10:05:00,2,16,f,2012-11-13 11:35:03.506405,2012-11-13 11:35:03.506405
700,11,2012-09-26 07:23:00,2012-09-26 08:51:00,4,16,f,2012-11-13 11:39:07.091946,2012-11-13 11:39:07.091946
701,10,2012-09-30 07:03:00,2012-09-30 08:25:00,2,16,f,2012-11-13 11:41:45.230586,2012-11-13 11:41:45.230586
702,14,2012-09-10 07:10:00,2012-09-10 08:30:00,3,16,f,2012-11-13 11:47:38.228071,2012-11-13 11:47:38.228071
703,13,2012-09-20 07:15:00,2012-09-20 08:40:00,2,16,f,2012-11-13 11:53:35.454154,2012-11-13 11:53:35.454154
704,12,2012-09-20 07:00:00,2012-09-20 09:00:00,3,16,f,2012-11-13 12:01:03.336503,2012-11-13 12:01:03.336503
705,9,2012-10-29 08:20:00,2012-10-29 09:50:00,2,16,f,2012-11-13 12:45:46.986353,2012-11-13 12:45:46.986353
706,8,2011-09-19 09:00:00,2011-09-19 10:50:00,2,16,f,2013-01-15 13:33:45.579382,2013-01-15 13:33:45.579382
707,8,2011-09-19 09:00:00,2013-01-18 11:50:00,,,f,2013-01-18 10:48:38.626225,2013-01-18 10:48:38.626225
708,8,2012-11-13 07:00:00,2013-01-18 08:10:00,2,16,f,2013-01-18 10:56:30.166538,2013-01-18 10:56:30.166538
709,8,2010-11-25 08:56:00,2010-11-25 11:20:00,,,f,2013-01-18 11:04:03.955087,2013-01-18 11:04:03.955087
710,9,2011-12-13 08:55:00,2011-12-13 10:20:00,2,16,f,2013-01-18 11:25:53.255866,2013-01-18 11:25:53.255866
711,9,2011-11-02 08:00:00,2011-11-02 10:24:00,3,20,f,2013-01-18 11:45:53.592072,2013-01-18 11:45:53.592072
712,9,2011-02-17 08:00:00,2011-02-17 09:46:00,2,16,f,2013-01-18 12:01:15.504349,2013-01-18 12:01:15.504349
713,9,2012-12-11 08:30:00,2012-12-11 10:01:00,2,16,f,2013-01-18 12:13:26.439769,2013-01-18 12:13:26.439769
714,9,2012-11-23 08:00:00,2012-11-23 09:50:00,2,17,f,2013-01-18 12:28:11.696298,2013-01-18 12:28:11.696298
715,7,2012-12-05 08:30:00,2012-12-05 09:45:00,2,18,f,2013-01-18 12:35:44.105181,2013-01-18 12:35:44.105181
650,3,2012-06-05 08:00:00,2012-06-05 10:05:00,2,16,f,2012-11-12 12:22:59.303306,2013-01-21 10:06:51.360561
465,13,2010-05-07 11:15:00,2010-05-07 12:10:00,3,17,f,2011-05-20 06:20:39.486751,2013-01-21 11:24:02.523567
716,2,2010-08-16 07:20:00,2010-08-16 08:50:00,2,17,f,2013-01-22 08:39:12.740315,2013-01-22 08:39:12.740315
717,3,2010-08-18 07:05:00,2010-08-18 08:50:00,3,19,f,2013-01-22 08:56:59.351856,2013-01-22 08:56:59.351856
718,17,2010-08-19 08:00:00,2010-08-19 09:30:00,2,18,f,2013-01-22 09:09:36.803456,2013-01-22 09:09:36.803456
719,4,2010-08-20 07:40:00,2010-08-20 09:15:00,2,16,f,2013-01-22 09:47:00.462942,2013-01-22 09:47:00.462942
720,10,2010-08-23 08:00:00,2010-08-23 09:25:00,4,16,f,2013-01-22 10:03:56.472943,2013-01-22 10:03:56.472943
721,12,2010-08-25 07:30:00,2010-08-25 10:45:00,3,16,f,2013-01-22 11:11:08.650718,2013-01-22 11:11:08.650718
722,13,2010-08-23 07:30:00,2010-08-23 10:00:00,2,16,f,2013-01-22 11:51:18.45958,2013-01-22 11:51:18.45958
723,14,2010-08-11 06:45:00,2010-08-11 09:30:00,3,16,f,2013-01-22 11:59:39.540481,2013-01-22 11:59:39.540481
724,6,2011-01-12 08:45:00,2011-01-12 10:30:00,2,16,f,2013-01-22 12:43:44.358917,2013-01-22 12:43:44.358917
725,13,2011-03-28 11:52:00,2011-03-28 11:52:00,3,16,f,2013-01-22 13:00:03.426448,2013-01-22 13:00:03.426448
726,12,2011-03-22 08:45:00,2011-03-22 10:30:00,2,16,f,2013-01-22 13:21:02.746995,2013-01-22 13:21:02.746995
727,10,2011-03-31 07:30:00,2011-03-31 08:40:00,3,16,f,2013-01-22 13:28:22.013072,2013-01-22 13:28:22.013072
728,13,2011-04-14 09:25:00,2011-04-14 10:45:00,2,16,f,2013-01-22 13:41:48.289154,2013-01-22 13:41:48.289154
729,12,2011-04-25 08:00:00,2011-04-25 09:30:00,2,16,f,2013-01-23 08:36:14.805381,2013-01-23 08:36:14.805381
730,10,2011-04-28 08:20:00,2011-04-23 10:05:00,2,16,f,2013-01-23 08:58:06.725201,2013-01-23 08:58:06.725201
731,4,2011-04-14 07:30:00,2011-04-14 09:50:00,2,16,f,2013-01-23 13:37:38.064987,2013-01-23 13:37:38.064987
732,6,2011-05-25 08:20:00,2011-05-25 09:45:00,,,f,2013-01-24 11:34:49.797981,2013-01-24 11:34:49.797981
733,10,2011-05-12 07:50:00,2011-05-12 09:10:00,2,16,f,2013-01-24 11:50:54.61973,2013-01-24 11:50:54.61973
734,12,2011-05-22 08:15:00,2011-05-22 09:45:00,2,16,f,2013-01-24 12:13:53.016403,2013-01-24 12:13:53.016403
735,13,2011-05-17 08:30:00,2011-05-17 10:15:00,3,16,f,2013-01-24 12:30:37.74836,2013-01-24 12:30:37.74836
736,2,2011-05-12 07:35:00,2011-05-12 08:55:00,3,18,f,2013-01-24 13:13:55.85302,2013-01-24 13:13:55.85302
737,3,2011-05-09 07:30:00,2011-05-09 09:50:00,2,16,f,2013-01-24 13:52:02.815637,2013-01-24 13:52:02.815637
738,3,2011-06-22 08:05:00,2011-06-22 10:10:00,2,16,f,2013-01-25 07:23:05.528682,2013-01-25 07:23:05.528682
739,3,2011-06-22 08:05:00,2011-06-22 10:10:00,2,16,f,2013-01-25 07:55:48.680071,2013-01-25 07:55:48.680071
740,6,2011-06-13 07:45:00,2011-06-13 09:05:00,2,16,f,2013-01-25 08:11:49.373864,2013-01-25 08:11:49.373864
741,5,2011-06-06 08:35:00,2011-06-06 09:45:00,2,16,f,2013-01-25 08:37:58.129394,2013-01-25 08:37:58.129394
742,14,2011-06-09 06:35:00,2011-06-09 09:15:00,3,16,f,2013-01-25 08:51:42.926756,2013-01-25 08:51:42.926756
743,4,2011-06-28 07:25:00,2011-06-28 09:20:00,2,16,f,2013-01-25 09:24:48.842357,2013-01-25 09:24:48.842357
744,5,2011-06-23 08:30:00,2011-06-23 08:30:00,2,16,f,2013-01-25 09:36:08.239817,2013-01-25 09:36:08.239817
745,16,2011-06-20 08:30:00,2011-06-20 09:50:00,2,16,f,2013-01-25 09:50:39.034217,2013-01-25 09:50:39.034217
746,11,2011-06-20 08:05:00,2011-06-20 09:42:00,2,16,f,2013-01-25 10:02:39.391357,2013-01-25 10:02:39.391357
747,10,2011-06-15 07:50:00,2011-06-15 09:45:00,2,16,f,2013-01-25 10:58:15.094636,2013-01-25 10:58:15.094636
748,2,2011-06-10 08:15:00,2011-06-10 10:50:00,2,16,f,2013-01-25 11:14:34.921632,2013-01-25 11:14:34.921632
749,17,2011-06-07 08:05:00,2011-06-07 09:15:00,2,16,f,2013-01-25 11:38:15.841187,2013-01-25 11:38:15.841187
750,4,2011-06-06 08:45:00,2011-06-06 10:45:00,2,16,f,2013-01-25 11:58:15.035896,2013-01-25 11:58:15.035896
751,13,2011-06-14 09:15:00,2011-06-14 10:20:00,3,16,f,2013-01-25 12:28:59.501977,2013-01-25 12:28:59.501977
752,12,2011-06-25 07:15:00,2011-06-25 09:15:00,3,16,f,2013-01-25 12:46:28.820906,2013-01-25 12:46:28.820906
753,16,2011-07-13 08:20:00,2011-07-13 09:30:00,2,16,f,2013-01-28 07:28:09.924887,2013-01-28 07:28:09.924887
754,11,2011-07-04 08:05:00,2011-07-04 09:50:00,2,16,f,2013-01-28 08:13:58.839199,2013-01-28 08:13:58.839199
755,13,2011-07-04 07:20:00,2011-07-04 09:30:00,2,16,f,2013-01-28 08:27:30.087783,2013-01-28 08:27:30.087783
756,12,2011-07-08 07:15:00,2011-07-08 08:30:00,2,16,f,2013-01-28 08:46:22.153253,2013-01-28 08:46:22.153253
757,10,2011-07-29 08:45:00,2011-07-29 10:50:00,2,16,f,2013-01-28 08:56:09.615664,2013-01-28 08:56:09.615664
758,11,2011-07-14 07:50:00,2011-07-14 09:35:00,2,16,f,2013-01-28 09:34:10.173416,2013-01-28 09:34:10.173416
759,4,2011-07-26 08:45:00,2011-07-26 10:35:00,2,16,f,2013-01-28 09:53:02.787704,2013-01-28 09:53:02.787704
760,17,2011-07-25 08:35:00,2011-07-25 10:55:00,2,16,f,2013-01-28 09:59:00.029376,2013-01-28 09:59:00.029376
761,2,2011-07-08 07:30:00,2011-07-08 09:45:00,2,16,f,2013-01-28 10:56:53.567401,2013-01-28 10:56:53.567401
762,5,2011-07-05 07:30:00,2011-07-05 09:40:00,2,16,f,2013-01-28 11:25:35.056445,2013-01-28 11:25:35.056445
763,6,2011-07-07 06:45:00,2011-07-07 08:10:00,2,16,f,2013-01-28 11:42:59.414001,2013-01-28 11:42:59.414001
764,14,2011-07-13 07:00:00,2011-07-13 10:15:00,3,16,f,2013-01-28 12:09:13.521475,2013-01-28 12:09:13.521475
765,2,2011-08-04 08:15:00,2011-08-04 09:15:00,2,16,f,2013-01-28 12:32:03.599737,2013-01-28 12:32:03.599737
766,6,2011-08-12 06:50:00,2011-08-12 08:15:00,2,16,f,2013-01-28 12:52:14.498129,2013-01-28 12:52:14.498129
767,15,2011-08-17 07:45:00,2011-08-17 09:45:00,2,16,f,2013-01-28 12:58:02.111511,2013-01-28 12:58:02.111511
768,13,2011-08-25 07:10:00,2011-08-25 08:30:00,2,16,f,2013-01-28 13:27:50.373535,2013-01-28 13:27:50.373535
769,12,2011-08-26 07:10:00,2011-08-26 08:30:00,2,16,f,2013-01-28 13:42:33.215703,2013-01-28 13:42:33.215703
770,16,2011-08-09 08:15:00,2011-08-09 10:30:00,2,16,f,2013-01-28 13:59:56.198216,2013-01-28 13:59:56.198216
771,10,2011-08-08 07:50:00,2011-08-08 09:35:00,2,16,f,2013-01-28 14:09:22.020489,2013-01-28 14:09:22.020489
772,4,2011-08-16 07:30:00,2011-08-16 09:40:00,2,16,f,2013-01-30 09:03:34.130575,2013-01-30 09:03:34.130575
773,11,2011-08-12 08:30:00,2011-08-12 10:25:00,2,16,f,2013-01-30 09:42:42.502194,2013-01-30 09:42:42.502194
774,17,2011-08-08 08:00:00,2011-08-08 09:08:00,2,16,f,2013-01-30 10:08:49.536414,2013-01-30 10:08:49.536414
775,5,2011-08-09 07:20:00,2011-08-09 09:15:00,2,16,f,2013-01-30 10:57:52.72082,2013-01-30 10:57:52.72082
776,3,2011-08-08 16:05:00,2011-08-08 18:00:00,2,16,f,2013-01-30 11:23:07.096299,2013-01-30 11:23:07.096299
777,14,2011-08-10 06:30:00,2011-08-10 09:20:00,3,16,f,2013-01-30 11:46:16.455933,2013-01-30 11:46:16.455933
778,5,2011-09-21 07:45:00,2011-09-21 08:40:00,2,16,f,2013-01-30 11:57:02.955106,2013-01-30 11:57:02.955106
779,11,2011-09-22 08:05:00,2011-09-22 09:20:00,2,16,f,2013-01-30 12:21:39.901853,2013-01-30 12:21:39.901853
780,3,2011-09-28 07:45:00,2011-09-28 09:20:00,2,16,f,2013-01-30 12:35:26.229199,2013-01-30 12:46:23.203727
781,13,2011-09-24 07:30:00,2011-09-24 08:45:00,3,16,f,2013-01-30 13:02:20.771275,2013-01-30 13:02:20.771275
782,12,2011-09-10 07:45:00,2011-09-10 09:15:00,2,16,f,2013-01-30 13:15:19.355559,2013-01-30 13:15:19.355559
783,2,2011-09-07 06:50:00,2011-09-07 08:15:00,2,16,f,2013-01-30 13:33:20.814549,2013-01-30 13:33:20.814549
784,4,2011-09-16 07:15:00,2011-09-16 09:20:00,2,16,f,2013-01-30 13:46:42.674846,2013-01-30 13:46:42.674846
785,10,2011-09-26 08:45:00,2011-09-26 09:45:00,2,16,f,2013-01-30 14:19:03.287828,2013-01-30 14:19:03.287828
786,17,2011-09-26 07:40:00,2011-09-26 09:12:00,2,16,f,2013-01-31 08:59:27.204916,2013-01-31 08:59:27.204916
787,16,2011-09-29 07:55:00,2011-09-29 09:40:00,2,16,f,2013-01-31 09:04:15.842414,2013-01-31 09:04:15.842414
983,3,2014-04-28 07:40:00,2014-04-28 09:00:00,2,16,f,2014-09-29 12:49:47.212466,2014-09-29 12:49:47.212466
788,14,2011-09-13 06:30:00,2011-09-13 09:15:00,3,16,f,2013-01-31 09:16:43.438073,2013-01-31 09:16:43.438073
789,3,2011-10-20 08:10:00,2011-10-20 10:15:00,2,16,f,2013-01-31 09:48:44.329638,2013-01-31 09:48:44.329638
790,6,2011-10-21 07:55:00,2011-10-21 10:13:00,2,16,f,2013-01-31 10:40:08.536679,2013-01-31 10:40:08.536679
791,11,2011-10-24 07:55:00,2011-10-24 09:05:00,4,18,f,2013-01-31 11:00:19.965457,2013-01-31 11:00:19.965457
792,5,2011-10-25 08:40:00,2011-10-25 09:55:00,2,17,f,2013-01-31 11:29:36.140829,2013-01-31 11:29:36.140829
793,14,2011-10-05 07:00:00,2011-10-05 08:20:00,4,16,f,2013-01-31 11:40:07.92319,2013-01-31 11:40:07.92319
794,10,2011-10-25 08:30:00,2011-10-25 09:00:00,2,16,t,2013-01-31 11:44:26.052027,2013-01-31 11:44:26.052027
795,13,2011-10-11 08:15:00,2011-10-11 09:30:00,3,16,f,2013-01-31 11:51:38.759571,2013-01-31 11:51:38.759571
796,15,2011-10-03 09:00:00,2011-10-03 10:16:00,2,16,f,2013-01-31 11:55:46.69334,2013-01-31 11:55:46.69334
797,4,2011-10-04 07:50:00,2011-10-04 09:40:00,2,16,f,2013-01-31 13:23:27.919064,2013-01-31 13:23:27.919064
798,12,2011-10-25 08:30:00,2011-10-25 10:00:00,3,16,f,2013-01-31 13:36:01.031233,2013-01-31 13:36:01.031233
799,16,2011-10-10 07:40:00,2011-10-10 08:45:00,2,16,f,2013-01-31 13:40:15.110825,2013-01-31 13:40:15.110825
800,2,2011-10-11 07:55:00,2011-10-11 10:00:00,2,16,f,2013-01-31 13:51:45.234068,2013-01-31 13:51:45.234068
801,5,2011-11-30 09:10:00,2011-11-30 10:25:00,2,16,f,2013-02-04 07:56:45.147784,2013-02-04 07:56:45.147784
802,11,2011-11-23 09:40:00,2011-11-23 10:35:00,2,16,f,2013-02-04 08:05:28.439612,2013-02-04 08:05:28.439612
803,11,2011-05-30 08:25:00,2011-05-30 09:50:00,2,16,f,2013-02-04 08:18:36.161769,2013-02-04 08:18:36.161769
804,13,2011-11-10 09:30:00,2011-11-10 11:00:00,2,16,f,2013-02-04 08:27:02.28726,2013-02-04 08:27:02.28726
805,12,2011-11-23 09:00:00,2011-11-23 10:30:00,3,16,f,2013-02-04 08:43:07.284742,2013-02-04 08:43:07.284742
806,4,2011-11-08 08:56:00,2011-11-08 11:06:00,2,16,f,2013-02-04 09:02:57.817651,2013-02-04 09:02:57.817651
807,17,2011-11-17 08:25:00,2011-11-17 09:37:00,2,16,f,2013-02-04 09:06:28.430252,2013-02-04 09:06:28.430252
808,6,2011-10-17 08:15:00,2011-10-17 09:40:00,2,16,f,2013-02-04 09:24:22.251027,2013-02-04 09:24:22.251027
809,3,2011-11-25 09:30:00,2011-11-25 11:05:00,2,16,f,2013-02-04 09:30:44.257056,2013-02-04 09:30:44.257056
810,10,2011-11-25 09:25:00,2011-11-25 10:20:00,2,16,f,2013-02-04 09:33:06.148862,2013-02-04 09:33:06.148862
811,2,2011-11-29 08:45:00,2011-11-29 10:00:00,2,16,f,2013-02-04 09:47:11.258503,2013-02-04 09:47:11.258503
812,14,2011-11-04 08:00:00,2011-11-04 09:40:00,4,16,t,2013-02-04 09:50:26.282249,2013-02-04 09:50:26.282249
813,7,2011-11-14 07:15:00,2011-11-14 08:15:00,4,20,f,2013-02-04 09:55:50.897087,2013-02-04 09:55:50.897087
814,7,2012-11-26 08:15:00,2012-11-26 09:15:00,2,18,f,2013-02-04 10:17:19.400604,2013-02-04 10:18:33.98768
815,6,2011-12-01 08:55:00,2011-12-01 10:50:00,2,16,f,2013-02-04 10:37:31.455174,2013-02-04 10:37:31.455174
816,2,2011-12-21 08:40:00,2011-12-21 10:36:00,3,16,f,2013-02-04 10:48:49.172518,2013-02-04 10:48:49.172518
817,13,2011-12-12 09:45:00,2011-12-12 11:30:00,2,16,f,2013-02-04 10:54:31.578235,2013-02-04 10:54:31.578235
818,12,2011-12-18 08:30:00,2011-12-18 10:15:00,2,16,f,2013-02-04 11:01:58.616798,2013-02-04 11:01:58.616798
819,11,2011-12-13 08:55:00,2011-12-13 10:10:00,2,16,f,2013-02-04 11:11:42.369938,2013-02-04 11:11:42.369938
820,3,2011-12-16 08:40:00,2011-12-16 10:05:00,4,16,f,2013-02-04 11:15:07.852447,2013-02-04 11:15:07.852447
821,4,2011-12-19 09:40:00,2011-12-19 11:15:00,2,16,f,2013-02-04 11:24:49.804281,2013-02-04 11:24:49.804281
822,5,2011-12-19 08:30:00,2011-12-19 10:05:00,2,16,f,2013-02-04 11:34:07.928299,2013-02-04 11:34:07.928299
823,7,2011-12-13 11:34:00,2011-12-13 11:34:00,2,16,f,2013-02-04 11:38:35.426959,2013-02-04 11:38:35.426959
824,2,2012-10-01 07:55:00,2012-10-01 10:10:00,2,16,f,2013-02-04 12:14:17.459975,2013-02-04 12:14:17.459975
825,11,2012-10-15 07:05:00,2012-10-15 08:15:00,2,16,f,2013-02-04 12:24:25.293215,2013-02-04 12:24:25.293215
826,8,2012-10-29 08:05:00,2012-10-29 10:25:00,2,16,f,2013-02-04 12:34:13.431491,2013-02-04 12:34:13.431491
827,6,2012-10-26 08:10:00,2012-10-26 09:50:00,2,16,f,2013-02-04 12:51:29.521028,2013-02-04 12:51:29.521028
828,15,2012-10-09 07:45:00,2012-10-09 08:55:00,2,16,f,2013-02-04 12:54:35.287736,2013-02-04 12:54:35.287736
829,16,2012-10-04 06:50:00,2012-10-04 08:10:00,2,16,f,2013-02-04 12:57:48.685413,2013-02-04 12:57:48.685413
830,4,2012-11-13 08:10:00,2012-11-13 10:15:00,2,16,f,2013-02-04 13:29:21.720229,2013-02-04 13:29:21.720229
831,5,2012-11-16 13:35:00,2012-11-16 13:35:00,2,16,f,2013-02-04 13:39:25.143799,2013-02-04 13:39:25.143799
832,10,2012-11-19 13:39:00,2012-11-19 13:39:00,2,16,f,2013-02-04 13:45:01.49557,2013-02-04 13:45:01.49557
